check_id,url,severity,status,source,artifact_ref,result,next_action
critical_css_font_loading,https://www.strique.io/careers/product-designer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/bc3800e8cec5/lighthouse.json,Stored lab artifact does not include critical CSS or font diagnostics.,Recollect Lighthouse or PageSpeed evidence with CSS and font diagnostics.
render_blocking_scripts,https://www.strique.io/careers/product-designer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/bc3800e8cec5/lighthouse.json,Stored artifacts do not include render-blocking script diagnostics.,Recollect Lighthouse/PageSpeed diagnostics or Playwright script inventory.
third_party_script_weight,https://www.strique.io/careers/product-designer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/bc3800e8cec5/lighthouse.json,Stored artifacts do not include third-party script weight diagnostics.,Recollect Lighthouse/PageSpeed diagnostics or Playwright script inventory.
lab_root_cause_diagnostics,https://www.strique.io/careers/product-designer,medium,pass,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/bc3800e8cec5/lighthouse.json,"Lab diagnostics available: largest-contentful-paint, cumulative-layout-shift, speed-index, total-blocking-time.",
crawl_status,https://www.strique.io/careers/revenue-marketer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,URL crawled with status 200.,
indexable,https://www.strique.io/careers/revenue-marketer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Indexability is yes.,
title_present,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Title: Revenue Marketer | Careers · Strique,
meta_description_present,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,"Meta description: Run paid, lifecycle, content, and community with Strique as your OS. Report to the founder. First marketing hire.",
single_h1,https://www.strique.io/careers/revenue-marketer,medium,fail,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://www.strique.io/careers/revenue-marketer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Canonical: https://www.strique.io/careers/revenue-marketer,
schema_present,https://www.strique.io/careers/revenue-marketer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,"Schema types: BreadcrumbList, ContactPoint, Country, JobPosting, ListItem, Organization, SearchAction, WebSite",
image_alt_text,https://www.strique.io/careers/revenue-marketer,low,fail,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,3 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://www.strique.io/careers/revenue-marketer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://www.strique.io/careers/revenue-marketer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Rendered public text has 8541 words.,
content_type_classifiable,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://www.strique.io/careers/revenue-marketer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Revenue Marketer | Careers · Strique.,
heading_not_keyword_stuffed,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,6 rendered headings reviewed for stuffing.,
preview_controls_safe,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://www.strique.io/careers/revenue-marketer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,6 images found on the page.,
content_not_ai_slop,https://www.strique.io/careers/revenue-marketer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://www.strique.io/careers/revenue-marketer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,Rendered public text has 8541 words.,
docs_content_extractable,https://www.strique.io/careers/revenue-marketer,medium,not_applicable,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276/firecrawl.json,This is not a docs or support URL.,
performance_score,https://www.strique.io/careers/revenue-marketer,medium,pass,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/lighthouse.json,Performance score is 0.9.,
blocking_popups_interstitials,https://www.strique.io/careers/revenue-marketer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,"1 large fixed, modal, or interstitial elements may block main content. 2 large fixed, modal, or interstitial elements may block main content.","Remove or reduce blocking overlays on first render, especially on mobile."
body_text_line_length,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,Sampled body text line length is readable. Sampled body text line length is readable.,
client_route_metadata,https://www.strique.io/careers/revenue-marketer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,"SPA markers were found, but route-change metadata was not triggered by this deterministic pass.",
color_contrast,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,Sampled text meets contrast thresholds. Sampled text meets contrast thresholds.,
form_accessibility,https://www.strique.io/careers/revenue-marketer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,No visible form fields found.,
fragment_deep_links,https://www.strique.io/careers/revenue-marketer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,No same-page fragment links found.,
horizontal_scroll,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,No horizontal overflow detected. No horizontal overflow detected.,
inaccessible_controls,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,Visible controls have accessible names. Visible controls have accessible names.,
keyboard_navigation,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,Keyboard focus reached 4 visible controls. Keyboard focus reached 4 visible controls.,
lazy_loading_in_viewport,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,No unloaded in-viewport lazy content detected. No unloaded in-viewport lazy content detected.,
mobile_form_usability,https://www.strique.io/careers/revenue-marketer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,No visible mobile form fields found.,
mobile_text_readability,https://www.strique.io/careers/revenue-marketer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,10 sampled text elements are too small or tight on mobile.,Increase mobile font size or line height for readable body text.
route_status_handling,https://www.strique.io/careers/revenue-marketer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,Route status handling is tested from the site root.,
table_semantics,https://www.strique.io/careers/revenue-marketer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,No visible tables found.,
tap_targets,https://www.strique.io/careers/revenue-marketer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,10 small and 13 crowded mobile tap targets found.,Increase tap target size or spacing to at least common mobile accessibility targets.
text_spacing,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,WCAG text spacing did not cause overflow or content loss. WCAG text spacing did not cause overflow or content loss.,
zoom_readability,https://www.strique.io/careers/revenue-marketer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,Common zoom readability did not cause overflow or content loss. Common zoom readability did not cause overflow or content loss.,
rich_result_properties,https://www.strique.io/careers/revenue-marketer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/playwright.json,2 supported rich result schemas are missing required properties. Example: JobPosting missing jobLocation.,Add required public schema properties for supported rich result types.
critical_css_font_loading,https://www.strique.io/careers/revenue-marketer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/lighthouse.json,Stored lab artifact does not include critical CSS or font diagnostics.,Recollect Lighthouse or PageSpeed evidence with CSS and font diagnostics.
render_blocking_scripts,https://www.strique.io/careers/revenue-marketer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/lighthouse.json,Stored artifacts do not include render-blocking script diagnostics.,Recollect Lighthouse/PageSpeed diagnostics or Playwright script inventory.
third_party_script_weight,https://www.strique.io/careers/revenue-marketer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/lighthouse.json,Stored artifacts do not include third-party script weight diagnostics.,Recollect Lighthouse/PageSpeed diagnostics or Playwright script inventory.
lab_root_cause_diagnostics,https://www.strique.io/careers/revenue-marketer,medium,pass,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/1fed5e5bf276/lighthouse.json,"Lab diagnostics available: largest-contentful-paint, cumulative-layout-shift, speed-index, total-blocking-time.",
crawl_status,https://www.strique.io/careers/senior-full-stack-engineer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,URL crawled with status 200.,
indexable,https://www.strique.io/careers/senior-full-stack-engineer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Indexability is yes.,
title_present,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Title: Senior Full-Stack Engineer | Careers · Strique,
meta_description_present,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,"Meta description: Own features end-to-end across our Next.js web app, agent runtime, and connector layer. TypeScript + Python + Postgres + Cloudflare.",
single_h1,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://www.strique.io/careers/senior-full-stack-engineer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Canonical: https://www.strique.io/careers/senior-full-stack-engineer,
schema_present,https://www.strique.io/careers/senior-full-stack-engineer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,"Schema types: BreadcrumbList, ContactPoint, Country, JobPosting, ListItem, Organization, SearchAction, WebSite",
image_alt_text,https://www.strique.io/careers/senior-full-stack-engineer,low,fail,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,3 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://www.strique.io/careers/senior-full-stack-engineer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://www.strique.io/careers/senior-full-stack-engineer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Rendered public text has 8581 words.,
content_type_classifiable,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://www.strique.io/careers/senior-full-stack-engineer,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Senior Full-Stack Engineer | Careers · Strique.,
heading_not_keyword_stuffed,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,6 rendered headings reviewed for stuffing.,
preview_controls_safe,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://www.strique.io/careers/senior-full-stack-engineer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,6 images found on the page.,
content_not_ai_slop,https://www.strique.io/careers/senior-full-stack-engineer,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,Rendered public text has 8581 words.,
docs_content_extractable,https://www.strique.io/careers/senior-full-stack-engineer,medium,not_applicable,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a/firecrawl.json,This is not a docs or support URL.,
performance_score,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/lighthouse.json,Performance score is 0.94.,
blocking_popups_interstitials,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,"1 large fixed, modal, or interstitial elements may block main content. 2 large fixed, modal, or interstitial elements may block main content.","Remove or reduce blocking overlays on first render, especially on mobile."
body_text_line_length,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,Sampled body text line length is readable. Sampled body text line length is readable.,
client_route_metadata,https://www.strique.io/careers/senior-full-stack-engineer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,"SPA markers were found, but route-change metadata was not triggered by this deterministic pass.",
color_contrast,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,Sampled text meets contrast thresholds. Sampled text meets contrast thresholds.,
form_accessibility,https://www.strique.io/careers/senior-full-stack-engineer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,No visible form fields found.,
fragment_deep_links,https://www.strique.io/careers/senior-full-stack-engineer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,No same-page fragment links found.,
horizontal_scroll,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,No horizontal overflow detected. No horizontal overflow detected.,
inaccessible_controls,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,Visible controls have accessible names. Visible controls have accessible names.,
keyboard_navigation,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,Keyboard focus reached 4 visible controls. Keyboard focus reached 4 visible controls.,
lazy_loading_in_viewport,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,No unloaded in-viewport lazy content detected. No unloaded in-viewport lazy content detected.,
mobile_form_usability,https://www.strique.io/careers/senior-full-stack-engineer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,No visible mobile form fields found.,
mobile_text_readability,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,10 sampled text elements are too small or tight on mobile.,Increase mobile font size or line height for readable body text.
route_status_handling,https://www.strique.io/careers/senior-full-stack-engineer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,Route status handling is tested from the site root.,
table_semantics,https://www.strique.io/careers/senior-full-stack-engineer,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,No visible tables found.,
tap_targets,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,10 small and 13 crowded mobile tap targets found.,Increase tap target size or spacing to at least common mobile accessibility targets.
text_spacing,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,WCAG text spacing did not cause overflow or content loss. WCAG text spacing did not cause overflow or content loss.,
zoom_readability,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,Common zoom readability did not cause overflow or content loss. Common zoom readability did not cause overflow or content loss.,
rich_result_properties,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/playwright.json,2 supported rich result schemas are missing required properties. Example: JobPosting missing jobLocation.,Add required public schema properties for supported rich result types.
critical_css_font_loading,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/lighthouse.json,Stored lab artifact does not include critical CSS or font diagnostics.,Recollect Lighthouse or PageSpeed evidence with CSS and font diagnostics.
render_blocking_scripts,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/lighthouse.json,Stored artifacts do not include render-blocking script diagnostics.,Recollect Lighthouse/PageSpeed diagnostics or Playwright script inventory.
third_party_script_weight,https://www.strique.io/careers/senior-full-stack-engineer,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/lighthouse.json,Stored artifacts do not include third-party script weight diagnostics.,Recollect Lighthouse/PageSpeed diagnostics or Playwright script inventory.
lab_root_cause_diagnostics,https://www.strique.io/careers/senior-full-stack-engineer,medium,pass,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/af05630a649a/lighthouse.json,"Lab diagnostics available: largest-contentful-paint, cumulative-layout-shift, speed-index, total-blocking-time.",
crawl_status,https://www.strique.io/contact,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,URL crawled with status 200.,
indexable,https://www.strique.io/contact,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Indexability is yes.,
title_present,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Title: Contact Strique Sales and Support · Strique,
meta_description_present,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,"Meta description: Book a demo, talk to sales, or ask a hard question. We reply within one business day.",
single_h1,https://www.strique.io/contact,medium,fail,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://www.strique.io/contact,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Canonical: https://www.strique.io/contact,
schema_present,https://www.strique.io/contact,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,"Schema types: ContactPoint, Organization, SearchAction, WebSite",
image_alt_text,https://www.strique.io/contact,low,fail,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,3 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://www.strique.io/contact,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://www.strique.io/contact,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Rendered public text has 7860 words.,
content_type_classifiable,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://www.strique.io/contact,high,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Contact Strique Sales and Support · Strique.,
heading_not_keyword_stuffed,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,1 rendered headings reviewed for stuffing.,
preview_controls_safe,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://www.strique.io/contact,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,6 images found on the page.,
content_not_ai_slop,https://www.strique.io/contact,low,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://www.strique.io/contact,medium,pass,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,Rendered public text has 7860 words.,
docs_content_extractable,https://www.strique.io/contact,medium,not_applicable,firecrawl,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37/firecrawl.json,This is not a docs or support URL.,
performance_score,https://www.strique.io/contact,medium,fail,lighthouse,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/lighthouse.json,Performance score is 0.52.,Improve Core Web Vitals and Lighthouse performance bottlenecks.
blocking_popups_interstitials,https://www.strique.io/contact,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,"1 large fixed, modal, or interstitial elements may block main content. 2 large fixed, modal, or interstitial elements may block main content.","Remove or reduce blocking overlays on first render, especially on mobile."
body_text_line_length,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Sampled body text line length is readable. Sampled body text line length is readable.,
client_route_metadata,https://www.strique.io/contact,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,"SPA markers were found, but route-change metadata was not triggered by this deterministic pass.",
color_contrast,https://www.strique.io/contact,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,3 sampled text elements have low contrast. 3 sampled text elements have low contrast.,Increase foreground/background contrast for readable text.
form_accessibility,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Visible form fields have accessible names. Visible form fields have accessible names.,
fragment_deep_links,https://www.strique.io/contact,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,No same-page fragment links found.,
horizontal_scroll,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,No horizontal overflow detected. No horizontal overflow detected.,
inaccessible_controls,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Visible controls have accessible names. Visible controls have accessible names.,
keyboard_navigation,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Keyboard focus reached 4 visible controls. Keyboard focus reached 4 visible controls.,
lazy_loading_in_viewport,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,No unloaded in-viewport lazy content detected. No unloaded in-viewport lazy content detected.,
mobile_form_usability,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Mobile forms are short enough and usable in the viewport.,
mobile_text_readability,https://www.strique.io/contact,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,10 sampled text elements are too small or tight on mobile.,Increase mobile font size or line height for readable body text.
route_status_handling,https://www.strique.io/contact,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Route status handling is tested from the site root.,
table_semantics,https://www.strique.io/contact,medium,not_applicable,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,No visible tables found.,
tap_targets,https://www.strique.io/contact,medium,fail,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,10 small and 16 crowded mobile tap targets found.,Increase tap target size or spacing to at least common mobile accessibility targets.
text_spacing,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,WCAG text spacing did not cause overflow or content loss. WCAG text spacing did not cause overflow or content loss.,
zoom_readability,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Common zoom readability did not cause overflow or content loss. Common zoom readability did not cause overflow or content loss.,
rich_result_properties,https://www.strique.io/contact,medium,pass,playwright,brands/strique/references/evidence/20260629T193943Z/pages/98062d8f9f37/playwright.json,Supported rich result schema properties are present for: Organization.,
